WKT,nama,deskripsi
"POLYGON ((106.818026 -6.3422273, 106.8063531 -6.3466632, 106.7981133 -6.3493929, 106.788157 -6.3562172, 106.7782006 -6.3650886, 106.765841 -6.3736187, 106.7672143 -6.3814663, 106.7747674 -6.3899961, 106.7799172 -6.3964787, 106.7816338 -6.4012552, 106.7864403 -6.4138788, 106.7895303 -6.4203611, 106.7909035 -6.4288903, 106.7919335 -6.4408309, 106.8046365 -6.4459482, 106.8159661 -6.4445836, 106.8303857 -6.4435601, 106.8430886 -6.4418543, 106.852015 -6.4394662, 106.8609414 -6.4370781, 106.8739876 -6.4340077, 106.8798241 -6.4316196, 106.8897805 -6.4295726, 106.8966469 -6.4285491, 106.8980202 -6.4196788, 106.8980202 -6.4128553, 106.8983636 -6.4053494, 106.8980202 -6.3968199, 106.8959603 -6.3876078, 106.8966469 -6.3797603, 106.8966469 -6.3746423, 106.8818841 -6.3732775, 106.8698678 -6.3749835, 106.862658 -6.3739599, 106.8485818 -6.3715715, 106.8478951 -6.3654298, 106.8420586 -6.3596293, 106.8369088 -6.357582, 106.8317589 -6.3517814, 106.8255791 -6.348028, 106.818026 -6.3422273))",depok,
