WKT,nama,deskripsi
"POLYGON ((110.0246598 -7.8971497, 110.1922013 -7.9719576, 110.3460099 -8.0331539, 110.3789688 -8.0739463, 110.4627396 -8.1079369, 110.5643631 -8.1364867, 110.6659867 -8.1772686, 110.6961991 -8.1935802, 110.7085587 -8.1827059, 110.7167984 -8.2003765, 110.7442643 -8.1962988, 110.8321549 -8.2017358, 110.8321549 -8.178628, 110.8197953 -8.159597, 110.8170487 -8.1364867, 110.7937027 -8.1677532, 110.7813431 -8.1378462, 110.7895829 -8.1174537, 110.7717301 -8.0562701, 110.7538773 -8.0263548, 110.7689835 -7.9746777, 110.7731034 -7.8903484, 110.7923294 -7.8508981, 110.7813431 -7.8196073, 110.7634903 -7.8073624, 110.7579972 -7.8304913, 110.7264115 -7.792396, 110.7085587 -7.7883141, 110.6975724 -7.808723, 110.6687332 -7.8046413, 110.676973 -7.7896747, 110.6522538 -7.7991989, 110.6247879 -7.8032807, 110.6028153 -7.7937566, 110.5849625 -7.8073624, 110.5753495 -7.7869535, 110.5451371 -7.7869535, 110.5272843 -7.7978384, 110.5149247 -7.7787896, 110.4902054 -7.7611008, 110.4641129 -7.6127572, 110.4586197 -7.561029, 110.4435135 -7.5406087, 110.4201676 -7.5583063, 110.394075 -7.5868939, 110.3638626 -7.6100348, 110.3267838 -7.6413412, 110.2718521 -7.703947, 110.2594925 -7.684894, 110.266359 -7.6672012, 110.2608658 -7.6454245, 110.2402665 -7.6535909, 110.210054 -7.6467855, 110.1867081 -7.6454245, 110.1372696 -7.6495077, 110.115297 -7.6672012, 110.1386429 -7.6930597, 110.1290299 -7.7257208, 110.1194168 -7.7583793, 110.1125504 -7.7760683, 110.082338 -7.792396, 110.0740982 -7.8060018, 110.0548722 -7.8250493, 110.0576187 -7.8468168, 110.039766 -7.8658624, 110.0246598 -7.8971497))",DIY Yogyakarta ,
